datetime_local,target_pm25_h24,month,month_cos,pm25,pm25_lag_1,hours_since_last_rain,pm25_roll_72h_mean,pm25_roll_6h_mean,pm25_lag_24,pm25_lag_48,pm25_lag_72,pm25_roll_12h_std,wind_u,pm25_roll_72h_std,surface_pressure,wind_v,pm25_roll_48h_std,pm25_roll_24h_mean,pm25_roll_48h_mean,day_of_week,hour_cos,is_dry_season,temperature_2m,relative_humidity_2m,pm25_roll_24h_std,pm25_lag_12,pm25_lag_2
2024-11-23 15:00:00+07:00,23.068055947621662,11,0.5000000000000001,26.32083320617676,26.699999968210857,0,37.32089118604307,33.05902780426873,38.233333905537926,29.09999990463257,46.73333326975504,6.512016823085429,6.293203910498376,11.978283112361956,1006.1,7.771459614569709,10.25539389489619,29.747743066814213,35.56874999569522,5,-0.7071067811865479,1,32.0,57.0,8.439013323801413,34.83749930063883,36.125
2024-11-23 16:00:00+07:00,21.270833492279053,11,0.5000000000000001,45.84166685740153,26.32083320617676,0,37.44114581743876,34.243055529064605,37.233333905537926,31.84166622161865,37.18333339691162,7.533975965210438,1.2593393694851964,12.02027125839903,1006.4,6.4787394107545815,10.345822693693991,30.106423606475197,35.86041667560736,5,-0.5000000000000004,1,31.7,57.0,8.939123647562708,28.35000006357829,26.699999968210857
2024-11-23 17:00:00+07:00,21.895833492279053,11,0.5000000000000001,50.46666653951009,45.84166685740153,1,37.68859951805186,37.29305550787184,21.5833334128062,26.683333079020183,32.65000009536743,8.476046189418849,-2.702588247589344,12.103352877691684,1007.1,4.325045290397773,10.465783742413084,31.30989582008786,36.35590278936757,5,-0.2588190451025206,1,30.1,67.0,9.657208534191518,24.75000015894572,26.32083320617676
2024-11-23 18:00:00+07:00,22.583333492279053,11,0.5000000000000001,44.92916711171468,50.46666653951009,2,37.78998840958983,38.39722228050232,20.13333336512248,31.983333428700764,37.62916692097982,8.175526246605893,-4.149853686436957,12.133386520597895,1007.7,2.206516345093686,10.51738532659166,32.3430555595292,36.625607657763695,5,-1.8369701987210294e-16,1,29.1,75.0,9.735567933117924,24.90000009536743,45.84166685740153
2024-11-23 19:00:00+07:00,15.820833365122477,11,0.5000000000000001,46.39999961853027,44.92916711171468,3,37.986053221755554,40.109722216924034,21.533333381017048,35.89999961853027,32.28333314259847,8.24068797301168,-1.793795594911447,12.157183652591607,1008.6,3.236092916415765,10.610752153390845,33.37916665275892,36.844357657763695,5,0.2588190451025203,1,29.0,79.0,9.857578110065727,29.9333332379659,50.46666653951009
2024-11-23 20:00:00+07:00,18.56666684150696,11,0.5000000000000001,54.82083288828532,46.39999961853027,4,38.52268515803196,44.79652770360311,11.050000111262005,37.25,16.18333347638448,9.045565617666847,0.1815961998958186,12.033352840677312,1009.3,-0.3564026096753472,10.923521403827928,35.20295135180155,37.21041667626964,5,0.5000000000000001,1,27.6,87.0,9.592291424897656,30.487499713897705,44.92916711171468
2024-11-23 21:00:00+07:00,20.541666507720947,11,0.5000000000000001,45.36666711171468,54.82083288828532,5,38.679398122760986,47.9708333545261,16.041666825612385,32.012499968210854,34.08333365122477,9.040642185872882,-1.2188143077363711,12.04818741805876,1009.8,-1.95051062115978,10.958322232771666,36.42482636372248,37.4886284917593,5,0.7071067811865474,1,27.5,91.0,8.88719662412405,45.46666653951009,46.39999961853027
2024-11-23 22:00:00+07:00,23.52083333333333,11,0.5000000000000001,37.354166984558105,45.36666711171468,6,38.890567109540655,46.55625004238552,23.983333269755047,31.75,22.14999993642171,9.074124168466572,-3.114678489184442,11.886553421340006,1009.8,-2.3470785902929885,10.925685865154886,36.98194443517261,37.60538197060426,5,0.8660254037844384,1,27.3,91.0,8.483272181216366,38.737500508626304,54.82083288828532
2024-11-23 23:00:00+07:00,20.800000031789143,11,0.5000000000000001,37.749999364217125,37.354166984558105,7,39.11487265979802,44.43680551317004,30.99166679382324,31.63333368301392,21.599999745686848,8.750988651447784,-1.0724622203665692,11.706694515118004,1009.5,-0.8999026535611548,10.890162308337592,37.26354162560569,37.732812505629326,5,0.965925826289068,1,27.1,93.0,8.38741089087255,32.166666666666664,45.36666711171468
2024-11-24 00:00:00+07:00,25.37083339691162,11,0.5000000000000001,29.42916711171468,37.749999364217125,8,39.14652775724729,41.85347217983669,34.08333269755045,34.51666673024496,27.15000009536743,9.34214885289039,3.77354790111386,11.676929233260044,1009.3,-3.280295144952537,10.94674007730742,37.0696180595292,37.62682293024328,6,1.0,1,26.6,94.0,8.516940551461154,38.3041664759318,37.354166984558105
